model,p,d,q,P,D,Q,MSE,MAE,AIC,ForeMSE,ForeMAE
SARIMA,6,1,6,0,1,0,155872.8702,329.9407424,8023.303576,298193.3721,499.209979
SARIMA,6,1,6,0,1,1,92242.9646,248.7035452,8023.303576,95637.20055,265.896023
SARIMA,6,1,6,0,1,2,92552.99781,249.0868334,8023.303576,101785.8051,275.7678339
SARIMA,6,1,6,1,0,0,82246.5728,233.1840107,8023.303576,49954.23735,184.8817826
SARIMA,6,1,6,1,0,1,75884.77199,223.4259993,8023.303576,43773.31859,169.5856886
SARIMA,6,1,6,1,0,2,76976.56072,224.8065787,8023.303576,43775.06839,170.7187493
SARIMA,6,1,6,1,1,0,153112.2427,329.3944016,8023.303576,326158.8608,532.8928483
SARIMA,6,1,6,1,1,1,91941.3691,247.6852288,8023.303576,92599.2905,260.2785357
SARIMA,6,1,6,1,1,2,95764.10621,254.2272267,8023.303576,114787.7536,295.0026318
SARIMA,6,1,6,2,0,0,76775.45733,222.7596473,8023.303576,40557.9938,163.4423732
SARIMA,6,1,6,2,0,1,76172.19064,216.9407978,8023.303576,34968.97153,147.1802114
SARIMA,6,1,6,2,0,2,77513.37106,225.729858,8023.303576,44020.57343,171.2926594
SARIMA,6,1,6,2,1,0,126019.3232,298.8938036,8023.303576,232552.5865,441.8813024
SARIMA,6,1,6,2,1,1,86591.05059,238.5245133,8023.303576,71938.44582,224.6497017
SARIMA,6,1,6,2,1,2,84014.00668,234.5139007,8023.303576,61150.67372,204.0355507
